"","id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team"
"285",235,"78412.jpg","Okazaki",13,"a",78412,"Shinji","Okazaki",20,"",55,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.6","0.0",6885,788,6885,788,0,0,0,0,0,0,"0.0","1.0","2.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","LEI"
"286",236,"173515.jpg","Iheanacho",13,"a",173515,"Kelechi","Iheanacho",8,"",60,NA,NA,NA,"0.3","0.3",0,0,0,0,FALSE,0,"1.2","2.0",2617,4470,2617,4470,0,0,0,0,2,2,"2.0","1.3","2.3",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,2,"1.4","4.9","28.0","3.4",0,"FWD","LEI"
"287",457,"95463.jpg","Ward",13,"a",95463,"Danny","Ward",12,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",377,46,377,46,0,0,0,0,0,0,"0.0","1.5","2.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","LEI"
"288",492,"115858.jpg","Ghezzal",13,"a",115858,"Rachid","Ghezzal",31,"",55,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.2","1.0",902,295,902,295,0,0,0,0,1,1,"1.0","1.2","2.2",FALSE,27,0,0,0,1,0,0,0,0,0,0,0,3,"1.6","2.3","4.0","0.8",0,"MID","LEI"
"289",501,"213405.jpg","Benkovic",13,"a",213405,"Filip","Benkovic",16,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",273,45,273,45,0,0,0,0,0,0,"0.0","1.6","2.6",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","LEI"
"290",515,"218031.jpg","Söyüncü",13,"a",218031,"Caglar","Söyüncü",NA,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",310,81,310,81,0,0,0,0,0,0,"0.0","1.6","2.6",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","LEI"
"291",237,"66797.jpg","Mignolet",14,"a",66797,"Simon","Mignolet",22,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",407,124,407,124,0,0,0,0,0,0,"0.0","3.6","3.6",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","LIV"
"292",238,"104542.jpg","Karius",14,"a",104542,"Loris","Karius",1,"",50,"2018-07-29T09:01:10Z",100,100,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",758,141,758,141,0,0,0,0,0,0,"0.0","3.6","3.6",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","LIV"
"293",239,"38454.jpg","Lovren",14,"i",38454,"Dejan","Lovren",6,"Pelvic - Expected back 01 Sep",50,"2018-08-10T11:01:12Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"6.1","0.0",52858,706,52858,706,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","LIV"
"294",240,"100059.jpg","Moreno",14,"a",100059,"Alberto","Moreno",18,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.5","0.0",1751,713,1751,713,0,0,0,0,0,0,"0.0","2.7","2.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","LIV"
"295",241,"57328.jpg","Clyne",14,"a",57328,"Nathaniel","Clyne",2,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.6","0.0",2976,680,2976,680,0,0,0,0,0,0,"0.0","3.1","3.1",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","LIV"
"296",242,"171287.jpg","Gomez",14,"a",171287,"Joseph","Gomez",12,"",50,"2018-08-12T12:31:12Z",50,100,"1.2","1.2",0,0,0,0,FALSE,0,"0.3","6.0",789,2530,789,2530,0,0,0,0,6,6,"6.0","1.6","3.1",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,27,"20.0","0.5","4.0","2.5",0,"DEF","LIV"
"297",243,"60914.jpg","Matip",14,"d",60914,"Joel","Matip",32,"Muscle injury - 50% chance of playing",50,"2018-07-23T07:31:08Z",50,50,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",351,81,351,81,0,0,0,0,0,0,"0.0","1.6","1.6",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","LIV"
"298",244,"33871.jpg","Klavan",14,"d",33871,"Ragnar","Klavan",17,"Knock - 25% chance of playing",45,"2018-08-08T07:01:10Z",25,25,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",781,52,781,52,0,0,0,0,0,0,"0.0","0.7","0.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","LIV"
"299",245,"169187.jpg","Alexander-Arnold",14,"a",169187,"Trent","Alexander-Arnold",66,"",50,NA,NA,NA,"1.0","1.0",0,0,0,0,FALSE,0,"17.1","5.0",13663,19524,13663,19524,0,0,0,0,5,5,"5.0","3.1","3.1",FALSE,90,0,0,1,0,0,0,0,1,0,0,0,22,"20.8","8.3","13.0","4.2",0,"DEF","LIV"
"300",246,"97032.jpg","van Dijk",14,"a",97032,"Virgil","van Dijk",4,"",60,NA,NA,NA,"1.0","1.0",0,0,0,0,FALSE,0,"18.3","6.0",12177,11552,12177,11552,0,0,0,0,6,6,"6.0","4.2","4.2",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,29,"14.2","1.3","0.0","1.6",0,"DEF","LIV"
"301",247,"122798.jpg","Robertson",14,"a",122798,"Andrew","Robertson",26,"",60,NA,NA,NA,"1.8","1.8",0,0,0,0,FALSE,0,"15.9","11.0",6180,26310,6180,26310,0,0,0,0,11,11,"11.0","4.2","4.2",FALSE,90,0,1,1,0,0,0,0,0,0,0,2,41,"32.2","30.3","10.0","7.3",0,"DEF","LIV"
"302",248,"81880.jpg","Chamberlain",14,"i",81880,"Alex","Oxlade-Chamberlain",21,"Knee injury - Unknown return date",65,"2018-07-05T14:31:07Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",271,41,271,41,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","LIV"
"303",249,"56979.jpg","Henderson",14,"a",56979,"Jordan","Henderson",14,"",55,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"1.4","1.0",3428,1199,3428,1199,0,0,0,0,1,1,"1.0","2.7","2.7",FALSE,21,0,0,0,0,0,0,0,0,0,0,0,3,"2.0","0.8","0.0","0.3",0,"MID","LIV"
"304",250,"39155.jpg","Lallana",14,"a",39155,"Adam","Lallana",20,"",70,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.6","0.0",3086,300,3086,300,0,0,0,0,0,0,"0.0","3.4","3.4",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","LIV"
"305",251,"110979.jpg","Mané",14,"a",110979,"Sadio","Mané",10,"",95,NA,NA,NA,"1.7","1.7",0,0,0,0,TRUE,1,"18.7","16.0",6107,89111,6107,89111,0,0,0,0,16,16,"16.0","4.4","4.4",FALSE,81,2,0,1,0,0,0,0,0,0,0,3,52,"77.0","29.3","79.0","18.5",0,"MID","LIV"
"306",252,"41733.jpg","Wijnaldum",14,"a",41733,"Georginio","Wijnaldum",5,"",55,"2018-07-29T09:01:10Z",100,100,"0.5","0.5",0,0,0,0,FALSE,0,"0.7","3.0",1665,1279,1665,1279,0,0,0,0,3,3,"3.0","2.7","2.7",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,7,"3.8","5.4","13.0","2.2",0,"MID","LIV"
"307",253,"118748.jpg","Salah",14,"a",118748,"Mohamed","Salah",11,"",130,NA,NA,NA,"0.6","0.6",0,0,0,0,FALSE,0,"54.4","8.0",7957,21832,7957,21832,0,0,0,0,8,8,"8.0","5.9","5.9",FALSE,86,1,0,1,0,0,0,0,0,0,0,0,20,"47.6","29.0","92.0","16.9",0,"MID","LIV"
"308",254,"15157.jpg","Milner",14,"a",15157,"James","Milner",7,"",55,"2018-08-12T12:31:12Z",75,100,"1.1","1.1",0,0,0,0,FALSE,0,"0.5","6.0",1344,6587,1344,6587,0,0,0,0,6,6,"6.0","2.1","2.7",FALSE,90,0,1,1,0,0,0,0,0,0,0,0,26,"33.6","54.4","12.0","10.0",0,"MID","LIV"
"309",255,"116643.jpg","Fabinho",14,"a",116643,"Fabio Henrique","Tavares",3,"",60,"2018-08-12T12:31:12Z",75,100,"0.0","0.0",0,0,0,0,FALSE,0,"1.0","0.0",5578,617,5578,617,0,0,0,0,0,0,"0.0","2.2","3.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","LIV"
"310",256,"175592.jpg","Keita",14,"a",175592,"Naby","Keita",8,"",75,NA,NA,NA,"0.4","0.4",0,0,0,0,FALSE,0,"5.2","3.0",8453,8795,8453,8795,0,0,0,0,3,3,"3.0","3.6","3.6",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,15,"10.0","17.6","10.0","3.8",0,"MID","LIV"
"311",257,"92217.jpg","Firmino",14,"a",92217,"Roberto","Firmino",9,"",95,NA,NA,NA,"0.5","0.5",0,0,0,0,FALSE,0,"36.5","5.0",23517,24363,23517,24363,0,0,0,0,5,5,"5.0","4.7","4.7",FALSE,68,0,1,1,0,0,0,0,0,0,0,0,23,"22.6","29.5","15.0","6.7",0,"FWD","LIV"
"312",259,"154566.jpg","Solanke",14,"a",154566,"Dominic","Solanke",29,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.4","0.0",1312,576,1312,576,0,0,0,0,0,0,"0.0","2.3","2.3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","LIV"
"313",462,"68312.jpg","Shaqiri",14,"a",68312,"Xherdan","Shaqiri",23,"",75,NA,NA,NA,"0.1","0.1",0,0,0,0,FALSE,0,"7.1","1.0",32584,1860,32584,1860,0,0,0,0,1,1,"1.0","3.6","3.6",FALSE,8,0,0,0,0,0,0,0,0,0,0,0,1,"0.4","1.9","0.0","0.2",0,"MID","LIV"
"314",468,"116535.jpg","Alisson",14,"a",116535,"Alisson","Ramses Becker",13,"",55,NA,NA,NA,"1.3","1.3",0,0,0,0,FALSE,0,"14.2","7.0",8077,11520,8077,11520,0,0,0,0,7,7,"7.0","4.3","4.3",FALSE,90,0,0,1,0,0,0,0,0,0,2,1,31,"17.6","0.0","0.0","1.8",0,"GKP","LIV"
"315",472,"40755.jpg","Sturridge",14,"a",40755,"Daniel","Sturridge",15,"",60,NA,NA,NA,"0.8","0.8",0,0,0,0,FALSE,0,"1.2","5.0",2296,4790,2296,4790,0,0,0,0,5,5,"5.0","2.8","2.8",FALSE,3,1,0,0,0,0,0,0,0,0,0,0,26,"35.0","2.5","50.0","8.8",0,"FWD","LIV"
"316",223,"103025.jpg","Mahrez",43,"a",103025,"Riyad","Mahrez",26,"",90,"2018-07-29T08:31:08Z",100,100,"0.1","0.1",0,0,0,0,FALSE,0,"5.1","1.0",12758,5546,12758,5546,0,0,0,0,1,1,"1.0","3.7","4.7",FALSE,59,0,0,0,0,0,0,0,0,0,0,0,4,"6.0","20.6","17.0","4.4",0,"MID","MCI"
"317",260,"121160.jpg","Ederson",43,"a",121160,"Ederson","Santana de Moraes",31,"",55,NA,NA,NA,"1.5","1.5",0,0,0,0,FALSE,0,"17.7","8.0",6773,25123,6773,25123,0,0,0,0,8,8,"8.0","3.8","4.8",FALSE,90,0,0,1,0,0,0,0,0,0,3,1,27,"21.4","0.0","0.0","2.1",0,"GKP","MCI"
"318",261,"33148.jpg","Bravo",43,"a",33148,"Claudio","Bravo",1,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.3","0.0",813,264,813,264,0,0,0,0,0,0,"0.0","3.1","4.1",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","MCI"
"319",262,"97299.jpg","Stones",43,"a",97299,"John","Stones",5,"",55,NA,NA,NA,"1.5","1.5",0,0,0,0,FALSE,0,"9.8","8.0",6454,23452,6454,23452,0,0,0,0,8,8,"8.0","3.2","4.2",FALSE,90,0,0,1,0,0,0,0,0,0,0,2,30,"13.6","0.3","0.0","1.4",0,"DEF","MCI"
"320",263,"17476.jpg","Kompany",43,"a",17476,"Vincent","Kompany",4,"",55,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"2.4","0.0",7105,2085,7105,2085,0,0,0,0,0,0,"0.0","3.2","4.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","MCI"
"321",264,"57410.jpg","Otamendi",43,"a",57410,"Nicolás","Otamendi",30,"",65,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"8.4","0.0",26951,2181,26951,2181,0,0,0,0,0,0,"0.0","4.2","5.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","MCI"
"322",265,"58621.jpg","Walker",43,"a",58621,"Kyle","Walker",2,"",65,NA,NA,NA,"1.1","1.1",0,0,0,0,FALSE,0,"12.4","7.0",6682,12053,6682,12053,0,0,0,0,7,7,"7.0","4.2","5.2",FALSE,90,0,0,1,0,0,0,0,0,0,0,1,27,"11.8","1.9","2.0","1.6",0,"DEF","MCI"
"323",266,"100180.jpg","Danilo",43,"a",100180,"Danilo Luiz","da Silva",3,"",55,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.1","0.0",4491,332,4491,332,0,0,0,0,0,0,"0.0","3.2","4.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","MCI"
"324",267,"102826.jpg","Mendy",43,"a",102826,"Benjamin","Mendy",22,"",60,NA,NA,NA,"2.5","2.5",0,0,0,0,TRUE,1,"11.9","15.0",3550,101743,3550,101743,0,0,0,0,15,15,"15.0","3.7","4.7",FALSE,90,0,2,1,0,0,0,0,0,0,0,3,46,"56.8","28.0","29.0","11.4",0,"DEF","MCI"
"325",268,"146941.jpg","Laporte",43,"a",146941,"Aymeric","Laporte",14,"",55,"2018-07-29T09:31:09Z",100,100,"1.1","1.1",0,0,0,0,FALSE,0,"1.4","6.0",1531,4820,1531,4820,0,0,0,0,6,6,"6.0","3.2","4.2",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,21,"14.2","1.3","37.0","5.3",0,"DEF","MCI"
"326",269,"41823.jpg","Delph",43,"a",41823,"Fabian","Delph",18,"",55,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.4","0.0",1089,159,1089,159,0,0,0,0,0,0,"0.0","3.2","4.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","MCI"
"327",270,"103955.jpg","Sterling",43,"a",103955,"Raheem","Sterling",7,"",110,NA,NA,NA,"0.6","0.6",0,0,0,0,FALSE,0,"2.4","7.0",2525,11148,2525,11148,0,0,0,0,7,7,"7.0","4.6","5.6",FALSE,86,1,0,1,0,0,0,0,1,0,0,0,22,"38.2","17.8","52.0","10.8",0,"MID","MCI"
"328",271,"20664.jpg","David Silva",43,"a",20664,"David","Silva",21,"",85,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"4.7","0.0",20202,3873,20202,3873,0,0,0,0,0,0,"0.0","3.5","4.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","MCI"
"329",272,"27789.jpg","Fernandinho",43,"a",27789,"Fernando","Luiz Rosa",25,"",55,NA,NA,NA,"0.5","0.5",0,0,0,0,FALSE,0,"6.8","3.0",11881,4420,11881,4420,0,0,0,0,3,3,"3.0","2.2","3.2",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,12,"7.6","11.8","0.0","1.9",0,"MID","MCI"
"330",273,"61366.jpg","De Bruyne",43,"a",61366,"Kevin","De Bruyne",17,"",100,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"27.8","0.0",31091,15241,31091,15241,0,0,0,0,0,0,"0.0","4.2","5.2",FALSE,30,0,0,0,0,0,0,0,1,0,0,0,0,"4.4","14.8","7.0","2.6",0,"MID","MCI"
"331",274,"59859.jpg","Gündogan",43,"a",59859,"Ilkay","Gündogan",8,"",55,NA,NA,NA,"0.5","0.5",0,0,0,0,FALSE,0,"1.5","3.0",3337,3393,3337,3393,0,0,0,0,3,3,"3.0","2.2","3.2",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,9,"3.6","6.7","11.0","2.1",0,"MID","MCI"
"332",275,"182156.jpg","Sané",43,"a",182156,"Leroy","Sané",19,"",95,NA,NA,NA,"0.1","0.1",0,0,0,0,FALSE,0,"13.3","1.0",41006,4380,41006,4380,0,0,0,0,1,1,"1.0","3.9","4.9",FALSE,3,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","11.1","1.0","1.2",0,"MID","MCI"
"333",276,"165809.jpg","Bernardo Silva",43,"a",165809,"Bernardo Mota","Veiga de Carvalho e Silva",20,"",75,NA,NA,NA,"1.1","1.1",0,0,0,0,FALSE,0,"7.2","8.0",5519,29673,5519,29673,0,0,0,0,8,8,"8.0","3.1","4.1",FALSE,90,1,0,1,0,0,0,0,0,0,0,0,23,"35.6","6.1","23.0","6.5",0,"MID","MCI"
"334",277,"209244.jpg","Foden",43,"a",209244,"Phil","Foden",47,"",50,"2018-07-29T09:31:09Z",100,100,"0.0","0.0",0,0,0,0,FALSE,0,"0.3","0.0",1349,203,1349,203,0,0,0,0,0,0,"0.0","2.0","3.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","MCI"
"335",278,"216183.jpg","Diaz",43,"a",216183,"Brahim","Diaz",55,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",222,69,222,69,0,0,0,0,0,0,"0.0","2.0","3.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","MCI"
"336",279,"206325.jpg","Zinchenko",43,"a",206325,"Oleksandr","Zinchenko",35,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",213,49,213,49,0,0,0,0,0,0,"0.0","2.0","3.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","MCI"
"337",280,"37572.jpg","Agüero",43,"a",37572,"Sergio","Agüero",10,"",110,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"32.0","2.0",15319,33133,15319,33133,0,0,0,0,2,2,"2.0","5.0","6.0",FALSE,78,0,0,1,0,0,0,0,0,0,0,0,4,"8.2","29.6","39.0","7.7",0,"FWD","MCI"
"338",281,"205651.jpg","Jesus",43,"a",205651,"Gabriel Fernando","de Jesus",33,"",105,NA,NA,NA,"0.1","0.1",0,0,0,0,FALSE,0,"2.7","1.0",5897,1671,5897,1671,0,0,0,0,1,1,"1.0","4.7","5.7",FALSE,11,0,0,0,0,0,0,0,0,0,0,0,1,"0.2","0.7","0.0","0.1",0,"FWD","MCI"
"339",282,"51940.jpg","De Gea",1,"a",51940,"David","De Gea",1,"",60,NA,NA,NA,"0.5","0.5",0,0,0,0,FALSE,0,"30.2","3.0",14725,9496,14725,9496,0,0,0,0,3,3,"3.0","4.5","5.0",FALSE,90,0,0,0,1,0,0,0,0,0,3,0,15,"21.2","0.0","0.0","2.1",0,"GKP","MUN"
"340",283,"42899.jpg","Romero",1,"i",42899,"Sergio","Romero",22,"Knee injury - Unknown return date",50,"2018-08-09T11:31:11Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",347,18,347,18,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","MUN"
"341",284,"55909.jpg","Smalling",1,"a",55909,"Chris","Smalling",12,"",60,"2018-07-29T08:31:08Z",100,100,"0.0","0.0",0,0,0,0,FALSE,0,"3.1","0.0",18651,460,18651,460,0,0,0,0,0,0,"0.0","3.7","4.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","MUN"
"342",285,"76359.jpg","Jones",1,"a",76359,"Phil","Jones",4,"",55,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"2.9","0.0",28503,281,28503,281,0,0,0,0,0,0,"0.0","3.2","3.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","MUN"
"343",286,"106760.jpg","Shaw",1,"a",106760,"Luke","Shaw",23,"",50,"2018-07-29T08:31:08Z",100,100,"2.2","2.2",0,0,0,0,TRUE,1,"7.2","11.0",5646,113603,5646,113603,0,0,0,0,11,11,"11.0","2.6","3.1",FALSE,90,1,0,0,1,0,0,0,0,0,0,3,30,"60.8","14.5","36.0","11.1",0,"DEF","MUN"
"344",287,"58893.jpg","Rojo",1,"i",58893,"Marcos","Rojo",16,"Knock - Expected back 19 Aug",50,"2018-07-25T08:01:08Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",669,62,669,62,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","MUN"
"345",288,"20695.jpg","Valencia",1,"i",20695,"Antonio","Valencia",25,"Calf injury - Expected back 19 Aug",65,"2018-07-23T07:31:08Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.8","0.0",4034,157,4034,157,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","MUN"
"346",289,"40002.jpg","Darmian",1,"a",40002,"Matteo","Darmian",36,"",50,NA,NA,NA,"0.4","0.4",0,0,0,0,FALSE,0,"0.5","2.0",1335,1279,1335,1279,0,0,0,0,2,2,"2.0","2.6","3.1",FALSE,90,0,0,0,1,0,0,0,0,0,0,0,16,"20.6","2.3","7.0","3.0",0,"DEF","MUN"
"347",290,"58877.jpg","Blind",1,"u",58877,"Daley","Blind",17,"Transferred to Ajax",50,"2018-07-18T10:05:48Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",144,8,144,8,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","MUN"
"348",291,"197365.jpg","Bailly",1,"a",197365,"Eric","Bailly",3,"",55,"2018-08-10T19:31:12Z",75,100,"0.4","0.4",0,0,0,0,FALSE,0,"3.7","2.0",4506,15147,4506,15147,0,0,0,0,2,2,"2.0","2.4","3.7",FALSE,90,0,0,0,1,0,0,0,0,0,0,0,13,"23.4","0.3","0.0","2.4",0,"DEF","MUN"
"349",292,"184667.jpg","Lindelöf",1,"a",184667,"Victor","Lindelöf",2,"",50,NA,NA,NA,"0.4","0.4",0,0,0,0,FALSE,0,"1.4","2.0",2135,2964,2135,2964,0,0,0,0,2,2,"2.0","2.6","3.1",FALSE,90,0,0,0,1,0,0,0,0,0,0,0,15,"25.2","0.5","0.0","2.6",0,"DEF","MUN"
"350",293,"18892.jpg","Young",1,"a",18892,"Ashley","Young",18,"",60,"2018-08-10T19:31:12Z",75,100,"0.0","0.0",0,0,0,0,FALSE,0,"2.1","0.0",6979,602,6979,602,0,0,0,0,0,0,"0.0","2.8","4.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","MUN"
"351",294,"216051.jpg","Dalot",1,"i",216051,"José Diogo","Dalot Teixeira",20,"Knock - Expected back 01 Sep",55,"2018-07-18T19:31:07Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",303,19,303,19,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","MUN"
"352",295,"37265.jpg","Sánchez",1,"a",37265,"Alexis","Sánchez",7,"",105,NA,NA,NA,"0.5","0.5",0,0,0,0,FALSE,0,"9.6","5.0",23792,3485,23792,3485,0,0,0,0,5,5,"5.0","4.4","4.9",FALSE,90,0,1,0,1,0,0,0,0,0,0,0,22,"13.8","45.9","22.0","8.2",0,"MID","MUN"
"353",296,"62398.jpg","Matic",1,"i",62398,"Nemanja","Matic",31,"Abdominal injury - Expected back 25 Aug",50,"2018-07-29T08:31:08Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.8","0.0",4967,364,4967,364,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","MUN"
"354",297,"43670.jpg","Mata",1,"a",43670,"Juan","Mata",8,"",65,NA,NA,NA,"0.8","0.8",0,0,0,0,FALSE,0,"2.4","5.0",4805,8235,4805,8235,0,0,0,0,5,5,"5.0","2.7","3.2",FALSE,90,0,1,0,1,0,0,0,0,0,0,0,24,"27.0","28.8","3.0","5.9",0,"MID","MUN"
"355",298,"41184.jpg","Fellaini",1,"a",41184,"Marouane","Fellaini",27,"",50,"2018-08-10T19:31:12Z",75,100,"0.2","0.2",0,0,0,0,FALSE,0,"0.7","1.0",1757,1004,1757,1004,0,0,0,0,1,1,"1.0","1.5","2.5",FALSE,6,0,0,0,1,0,0,0,0,0,0,0,4,"7.0","0.0","0.0","0.7",0,"MID","MUN"
"356",299,"59846.jpg","Herrera",1,"i",59846,"Ander","Herrera",21,"Hamstring injury - Expected back 19 Aug",50,"2018-08-06T06:31:10Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",1490,77,1490,77,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","MUN"
"357",300,"109322.jpg","Lingard",1,"d",109322,"Jesse","Lingard",14,"Lack of match fitness - 75% chance of playing",70,"2018-08-09T11:31:11Z",75,75,"0.0","0.0",0,0,0,0,FALSE,0,"5.2","0.0",31075,621,31075,621,0,0,0,0,0,0,"0.0","2.2","2.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","MUN"
